Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR19667519_1	(0.0, 0.0007543834392718107)	(1.0, 0.00037719171963590536)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0005029222928478738)	(39.0, 0.0006915181526658264)	(40.0, 0.0007543834392718107)	(41.0, 0.0011944404455137003)	(42.0, 0.002640342037451338)	(43.0, 0.00446343534902488)	(44.0, 0.006475124520416375)	(45.0, 0.019173912414825193)	(46.0, 0.10636806493732535)	(47.0, 0.19500811905176327)	(48.0, 0.628464270200026)	(49.0, 1.668570437096025)	(50.0, 2.352796216515592)	(51.0, 3.738409998598064)	(52.0, 7.793220984684083)	(53.0, 10.029716420978865)	(54.0, 14.147455558957256)	(55.0, 16.630257188173573)	(56.0, 12.566142139670758)	(57.0, 9.46499755139743)	(58.0, 6.755189372245869)	(59.0, 4.321799858301537)	(60.0, 2.9796888545504854)	(61.0, 1.8685449137896688)	(62.0, 1.2270675292622033)	(63.0, 0.8487442344673938)	(64.0, 0.6082216479128982)	(65.0, 0.7717971236616693)	(66.0, 0.7232651224018493)	(67.0, 0.3043308524595694)	(68.0, 0.12579343849857452)	(69.0, 0.06399686176489196)	(70.0, 0.027786456679845032)	(71.0, 0.0070409120998702335)	(72.0, 0.004526300635630865)	(73.0, 0.0022631503178154326)	(74.0, 0.0009429792990897635)	(75.0, 0.00037719171963590536)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.00018859585981795268)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR19667519_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.00019325899733366945)	(37.0, 0.0002576786631115592)	(38.0, 0.0003865179946673389)	(39.0, 0.0006441966577788982)	(40.0, 0.0018681703075588048)	(41.0, 0.0025767866311155927)	(42.0, 0.0040584389440070584)	(43.0, 0.004316117607118618)	(44.0, 0.006570805909344761)	(45.0, 0.018617283409810153)	(46.0, 0.0825860115272547)	(47.0, 0.28640983404849796)	(48.0, 0.7081653858963453)	(49.0, 1.372010041737487)	(50.0, 2.850763469668995)	(51.0, 6.113941639647875)	(52.0, 9.231273686305913)	(53.0, 11.828352512141597)	(54.0, 14.079626572081422)	(55.0, 14.472973051321206)	(56.0, 11.952360368763962)	(57.0, 8.457980018308058)	(58.0, 5.812264344810091)	(59.0, 3.7413653490482868)	(60.0, 2.1093575362312245)	(61.0, 1.2537355353692905)	(62.0, 0.8776535265579712)	(63.0, 0.709002841551456)	(64.0, 0.757510849882207)	(65.0, 0.871340399311738)	(66.0, 0.8252803382805467)	(67.0, 0.6350490652384381)	(68.0, 0.4044266617535921)	(69.0, 0.20865529745458516)	(70.0, 0.10493963555218251)	(71.0, 0.0631956921281099)	(72.0, 0.04464282838407764)	(73.0, 0.033820324533392156)	(74.0, 0.025510187648044365)	(75.0, 0.018359604746698597)	(76.0, 0.011788798837353837)	(77.0, 0.005797769920010084)	(78.0, 0.0011595539840020168)	(79.0, 0.0011595539840020168)	(80.0, 0.0009662949866683472)	(81.0, 0.0003865179946673389)	(82.0, 0.0003865179946673389)	(83.0, 0.0005797769920010084)	(84.0, 0.0005797769920010084)	(85.0, 0.0007730359893346778)	(86.0, 0.0007730359893346778)	(87.0, 0.0003865179946673389)	(88.0, 0.00019325899733366945)	(89.0, 0.0003865179946673389)	(90.0, 0.00019325899733366945)	(91.0, 0.0)	(92.0, 0.00019325899733366945)	(93.0, 0.0005797769920010084)	(94.0, 0.0)	(95.0, 0.0003865179946673389)	(96.0, 0.00019325899733366945)	(97.0, 0.00019325899733366945)	(98.0, 0.00019325899733366945)	(99.0, 0.00019325899733366945)	(100.0, 0.0005153573262231184)
SRR19667520_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0002892982780966476)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.00038573103746219686)	(39.0, 0.0)	(40.0, 0.00038573103746219686)	(41.0, 0.000964327593655492)	(42.0, 0.001832222427945435)	(43.0, 0.002603684502869829)	(44.0, 0.00732888971178174)	(45.0, 0.013211288033080242)	(46.0, 0.09498626797506597)	(47.0, 0.16914305992717332)	(48.0, 0.5169760229587085)	(49.0, 1.390463957291856)	(50.0, 1.9838147256680607)	(51.0, 3.0434178855767473)	(52.0, 6.1701536752452535)	(53.0, 8.93854533111129)	(54.0, 13.563364037524098)	(55.0, 17.464069153860855)	(56.0, 13.376959513670553)	(57.0, 10.053404462136314)	(58.0, 7.274212337221249)	(59.0, 4.71922637783135)	(60.0, 3.3309803740048176)	(61.0, 2.1786088995864734)	(62.0, 1.461245602666166)	(63.0, 1.0128332716163642)	(64.0, 0.7570935937789269)	(65.0, 0.927008115781025)	(66.0, 0.8766702153922078)	(67.0, 0.3876596926495077)	(68.0, 0.1722289082268709)	(69.0, 0.06933515398382992)	(70.0, 0.025651113991236096)	(71.0, 0.007521755230512839)	(72.0, 0.004339474171449714)	(73.0, 0.001832222427945435)	(74.0, 0.0006750293155588444)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0002892982780966476)	(97.0, 0.0002892982780966476)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR19667520_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0006943569609781301)	(38.0, 0.001289520070387956)	(39.0, 0.003471784804890651)	(40.0, 0.0021822647345026945)	(41.0, 0.0038685602111638677)	(42.0, 0.0029758155470491292)	(43.0, 0.0031742032501857376)	(44.0, 0.006645988055076388)	(45.0, 0.01428391462583582)	(46.0, 0.07360183786368182)	(47.0, 0.23994992694372827)	(48.0, 0.6420818012016323)	(49.0, 1.2596627210659015)	(50.0, 2.382338733115945)	(51.0, 5.031012957692866)	(52.0, 8.704657250524912)	(53.0, 11.704576903505211)	(54.0, 13.49244688417237)	(55.0, 14.285204145906278)	(56.0, 12.712188047736058)	(57.0, 8.973075812868773)	(58.0, 6.181860023588295)	(59.0, 4.013780009859869)	(60.0, 2.2484270334987526)	(61.0, 1.3316774573044856)	(62.0, 0.9417464267894813)	(63.0, 0.8296573745172977)	(64.0, 0.8843131867314332)	(65.0, 1.0554225806867588)	(66.0, 1.0252676498099937)	(67.0, 0.8036685854064016)	(68.0, 0.49944104264641204)	(69.0, 0.252944321499176)	(70.0, 0.13520121968759877)	(71.0, 0.08114057058287293)	(72.0, 0.05683807694863838)	(73.0, 0.03600736811929446)	(74.0, 0.03124606324401586)	(75.0, 0.02321136126698321)	(76.0, 0.01220084374290143)	(77.0, 0.006050824945666563)	(78.0, 0.0026782339923442163)	(79.0, 0.0011903262188196516)	(80.0, 0.0014879077735245646)	(81.0, 0.0008927446641147388)	(82.0, 0.0005951631094098258)	(83.0, 0.0005951631094098258)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0002975815547049129)	(87.0, 0.0002975815547049129)	(88.0, 0.0)	(89.0, 0.0002975815547049129)	(90.0, 0.0002975815547049129)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0002975815547049129)	(95.0, 0.0002975815547049129)	(96.0, 0.0002975815547049129)	(97.0, 0.0002975815547049129)	(98.0, 0.0)	(99.0, 0.0002975815547049129)	(100.0, 0.0003967754062732172)
SRR19667521_1	(0.0, 0.020623517684666595)	(1.0, 0.010311758842333298)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0006874505894888866)	(35.0, 0.0010311758842333298)	(36.0, 0.0003437252947444433)	(37.0, 0.0010311758842333298)	(38.0, 0.002406077063211103)	(39.0, 0.0030935276526999895)	(40.0, 0.004468428831677762)	(41.0, 0.006645355698392571)	(42.0, 0.009624308252844412)	(43.0, 0.019706916898681415)	(44.0, 0.018561165916199936)	(45.0, 0.02371704533736658)	(46.0, 0.0638183297242183)	(47.0, 0.234191500819214)	(48.0, 0.7133445616929669)	(49.0, 2.350049840167753)	(50.0, 4.254631698346727)	(51.0, 6.230822992930789)	(52.0, 9.773714180959837)	(53.0, 11.155146140537772)	(54.0, 11.529692136710954)	(55.0, 13.899105168482848)	(56.0, 12.191363329093969)	(57.0, 9.562437699790042)	(58.0, 6.681676004537228)	(59.0, 4.13913999931265)	(60.0, 4.040719989917445)	(61.0, 1.7689249418531523)	(62.0, 0.576427319286431)	(63.0, 0.2893021230765731)	(64.0, 0.1585719359754365)	(65.0, 0.13370913965558842)	(66.0, 0.08249407073866638)	(67.0, 0.02245671925663696)	(68.0, 0.01019718374408515)	(69.0, 0.005385029617662944)	(70.0, 0.004124703536933319)	(71.0, 0.0018332015719703639)	(72.0, 0.0006874505894888866)	(73.0, 0.0010311758842333298)	(74.0, 0.0006874505894888866)	(75.0, 0.0006874505894888866)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0006874505894888866)	(82.0, 0.0006874505894888866)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR19667521_2	(0.0, 0.02269763790883823)	(1.0, 0.011348818954419115)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0010639517769767922)	(37.0, 0.004610457700232766)	(38.0, 0.011703469546744713)	(39.0, 0.01454067428534949)	(40.0, 0.013831373100698296)	(41.0, 0.012767421323721505)	(42.0, 0.008038746759380207)	(43.0, 0.008866264808139934)	(44.0, 0.024825541462791822)	(45.0, 0.058753781461940636)	(46.0, 0.12117228571124578)	(47.0, 0.4882356487682388)	(48.0, 1.40524386365813)	(49.0, 3.076593888424545)	(50.0, 3.8651003720284764)	(51.0, 4.42497544044649)	(52.0, 8.218909260281587)	(53.0, 12.387235888748442)	(54.0, 16.56005475805149)	(55.0, 15.846852416884701)	(56.0, 10.397054981481299)	(57.0, 6.326848350224551)	(58.0, 6.257336834128736)	(59.0, 5.617192514981032)	(60.0, 2.418953473388791)	(61.0, 0.9058958296636842)	(62.0, 0.396735795948235)	(63.0, 0.25132905309473996)	(64.0, 0.20971671692853658)	(65.0, 0.18063536835783758)	(66.0, 0.18690086215558982)	(67.0, 0.1311025022963625)	(68.0, 0.07128476905744506)	(69.0, 0.027662746201396592)	(70.0, 0.012767421323721505)	(71.0, 0.004965108292558363)	(72.0, 0.0017732529616279868)	(73.0, 0.0021279035539535844)	(74.0, 0.0010639517769767922)	(75.0, 0.0010639517769767922)	(76.0, 0.0014186023693023894)	(77.0, 0.0010639517769767922)	(78.0, 0.00035465059232559734)	(79.0, 0.00035465059232559734)	(80.0, 0.0010639517769767922)	(81.0, 0.0007093011846511947)	(82.0, 0.0007093011846511947)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.00035465059232559734)	(86.0, 0.0007093011846511947)	(87.0, 0.0007093011846511947)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.00035465059232559734)	(92.0, 0.00035465059232559734)	(93.0, 0.0)	(94.0, 0.00035465059232559734)	(95.0, 0.00035465059232559734)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.00035465059232559734)	(100.0, 0.0009457349128682597)
SRR19667522_1	(0.0, 0.01516525919955504)	(1.0, 0.00758262959977752)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.00021062859999382)	(35.0, 0.0011233525333003733)	(36.0, 0.001333981133294193)	(37.0, 0.00063188579998146)	(38.0, 0.0007020953333127332)	(39.0, 0.0002808381333250933)	(40.0, 0.0021062859999382)	(41.0, 0.00294880039991348)	(42.0, 0.00358068619989494)	(43.0, 0.007301791466452426)	(44.0, 0.009337867933059353)	(45.0, 0.02232663159934492)	(46.0, 0.10735037646351689)	(47.0, 0.5454578644506628)	(48.0, 1.6057622368195472)	(49.0, 3.964802556750345)	(50.0, 5.777191450163789)	(51.0, 6.712171805536348)	(52.0, 10.129620840436191)	(53.0, 12.576282657964564)	(54.0, 11.379631371866322)	(55.0, 13.859081041460358)	(56.0, 10.410529183294786)	(57.0, 7.033169791926721)	(58.0, 4.5847527360654095)	(59.0, 3.4370374946992417)	(60.0, 4.728892907994564)	(61.0, 1.889408751477894)	(62.0, 0.48985191405229395)	(63.0, 0.22488113526006864)	(64.0, 0.1421040954624972)	(65.0, 0.15818207859535888)	(66.0, 0.11837327319652684)	(67.0, 0.03201554719906064)	(68.0, 0.009759125133046996)	(69.0, 0.005265714999845499)	(70.0, 0.0017552383332818332)	(71.0, 0.00084251439997528)	(72.0, 0.00042125719998764)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0002808381333250933)	(78.0, 0.0002808381333250933)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.00021062859999382)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR19667522_2	(0.0, 0.01552055287658358)	(1.0, 0.00776027643829179)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0006466897031909825)	(34.0, 0.0010778161719849709)	(35.0, 0.0011496705834506355)	(36.0, 0.0008622529375879766)	(37.0, 0.00258675881276393)	(38.0, 0.004023847042077224)	(39.0, 0.00380828380768023)	(40.0, 0.003951992630611559)	(41.0, 0.0063231882089784955)	(42.0, 0.009053655844673755)	(43.0, 0.012143395537697336)	(44.0, 0.017604330809087854)	(45.0, 0.025149044012982652)	(46.0, 0.07983025113835343)	(47.0, 0.47323315391286713)	(48.0, 1.9117584714554727)	(49.0, 4.371263121513715)	(50.0, 5.924683642989905)	(51.0, 5.8581464579726905)	(52.0, 8.680372177109632)	(53.0, 13.847422905605637)	(54.0, 18.528881521416547)	(55.0, 13.780239030885214)	(56.0, 7.2972466108070355)	(57.0, 4.186884701692819)	(58.0, 5.530274778454877)	(59.0, 5.2661379619070985)	(60.0, 2.111154463272695)	(61.0, 0.747142170419982)	(62.0, 0.3260753192311865)	(63.0, 0.18057013601321545)	(64.0, 0.14859492291099466)	(65.0, 0.1582952684588594)	(66.0, 0.17733668749726053)	(67.0, 0.159876065511104)	(68.0, 0.08335111730017108)	(69.0, 0.030394416049976176)	(70.0, 0.010993724954246702)	(71.0, 0.005604644094321848)	(72.0, 0.0010778161719849709)	(73.0, 0.0015807970522446239)	(74.0, 0.0008622529375879766)	(75.0, 0.0008622529375879766)	(76.0, 0.0010778161719849709)	(77.0, 0.001293379406381965)	(78.0, 0.00021556323439699416)	(79.0, 0.0006466897031909825)	(80.0, 0.0004311264687939883)	(81.0, 0.0006466897031909825)	(82.0, 0.0)	(83.0, 0.00021556323439699416)	(84.0, 0.00021556323439699416)	(85.0, 0.0)	(86.0, 0.0004311264687939883)	(87.0, 0.0004311264687939883)	(88.0, 0.0)	(89.0, 0.00021556323439699416)	(90.0, 0.00021556323439699416)	(91.0, 0.00021556323439699416)	(92.0, 0.0006466897031909825)	(93.0, 0.00021556323439699416)	(94.0, 0.0)	(95.0, 0.00021556323439699416)	(96.0, 0.00021556323439699416)	(97.0, 0.00021556323439699416)	(98.0, 0.0)	(99.0, 0.0004311264687939883)	(100.0, 0.0)
SRR19667523_1	(0.0, 0.0030662044647343555)	(1.0, 0.0015331022323671777)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.00025551703872786296)	(38.0, 0.00025551703872786296)	(39.0, 0.0012775851936393146)	(40.0, 0.0022996533485507664)	(41.0, 0.0034068938497048384)	(42.0, 0.0041734449658884275)	(43.0, 0.020271018405743794)	(44.0, 0.028958597722491132)	(45.0, 0.023252050524235526)	(46.0, 0.074610975308536)	(47.0, 0.23677912255448663)	(48.0, 0.7370814843836436)	(49.0, 2.2672878569785624)	(50.0, 5.081893210912214)	(51.0, 8.624040746450122)	(52.0, 12.517013176161997)	(53.0, 16.32992360040571)	(54.0, 17.86038549003919)	(55.0, 17.649072899011294)	(56.0, 10.051869958861653)	(57.0, 4.197122878143986)	(58.0, 2.1076748801198706)	(59.0, 0.9190947883041275)	(60.0, 0.566310930167186)	(61.0, 0.280898397908164)	(62.0, 0.15790952993381926)	(63.0, 0.0673713258779132)	(64.0, 0.051018235399329974)	(65.0, 0.06311270856578217)	(66.0, 0.05221064824672667)	(67.0, 0.01124274970402597)	(68.0, 0.005876891890740848)	(69.0, 0.0011924128473966935)	(70.0, 0.00025551703872786296)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
